INDIVIDUAL THRESHOLD GRID SEARCH RESULTS
============================================================
Dataset: Training set

Best thresholds: thres1=0.55, thres2=0.30, thres3=0.25
Best Macro F1: 0.5466
Best Accuracy: 0.6831

All results:
------------------------------------------------------------
thres1=0.40, thres2=0.20, thres3=0.25: Accuracy=0.5974, MF1=0.5201
thres1=0.45, thres2=0.40, thres3=0.30: Accuracy=0.6805, MF1=0.5201
thres1=0.35, thres2=0.30, thres3=0.30: Accuracy=0.6270, MF1=0.5200
thres1=0.35, thres2=0.25, thres3=0.20: Accuracy=0.6094, MF1=0.5200
thres1=0.35, thres2=0.25, thres3=0.30: Accuracy=0.6080, MF1=0.5198
thres1=0.45, thres2=0.20, thres3=0.15: Accuracy=0.6133, MF1=0.5197
thres1=0.55, thres2=0.40, thres3=0.20: Accuracy=0.6958, MF1=0.5196
thres1=0.50, thres2=0.40, thres3=0.40: Accuracy=0.6898, MF1=0.5192
thres1=0.55, thres2=0.50, thres3=0.10: Accuracy=0.6730, MF1=0.5189
thres1=0.50, thres2=0.40, thres3=0.10: Accuracy=0.6692, MF1=0.5189
thres1=0.40, thres2=0.20, thres3=0.20: Accuracy=0.5978, MF1=0.5189
thres1=0.55, thres2=0.40, thres3=0.10: Accuracy=0.6743, MF1=0.5189
thres1=0.50, thres2=0.50, thres3=0.10: Accuracy=0.6679, MF1=0.5188
thres1=0.70, thres2=0.30, thres3=0.20: Accuracy=0.6659, MF1=0.5185
thres1=0.40, thres2=0.35, thres3=0.20: Accuracy=0.6592, MF1=0.5185
thres1=0.45, thres2=0.40, thres3=0.35: Accuracy=0.6795, MF1=0.5185
thres1=0.50, thres2=0.40, thres3=0.20: Accuracy=0.6902, MF1=0.5184
thres1=0.60, thres2=0.40, thres3=0.40: Accuracy=0.6960, MF1=0.5184
thres1=0.65, thres2=0.30, thres3=0.45: Accuracy=0.6730, MF1=0.5184
thres1=0.50, thres2=0.25, thres3=0.50: Accuracy=0.6523, MF1=0.5183
thres1=0.60, thres2=0.30, thres3=0.50: Accuracy=0.6774, MF1=0.5182
thres1=0.45, thres2=0.35, thres3=0.15: Accuracy=0.6716, MF1=0.5182
thres1=0.35, thres2=0.30, thres3=0.20: Accuracy=0.6283, MF1=0.5182
thres1=0.55, thres2=0.25, thres3=0.50: Accuracy=0.6574, MF1=0.5180
thres1=0.45, thres2=0.40, thres3=0.25: Accuracy=0.6807, MF1=0.5180
thres1=0.40, thres2=0.20, thres3=0.30: Accuracy=0.5965, MF1=0.5180
thres1=0.65, thres2=0.40, thres3=0.30: Accuracy=0.6925, MF1=0.5178
thres1=0.70, thres2=0.25, thres3=0.25: Accuracy=0.6475, MF1=0.5178
thres1=0.45, thres2=0.35, thres3=0.45: Accuracy=0.6717, MF1=0.5177
thres1=0.70, thres2=0.30, thres3=0.35: Accuracy=0.6642, MF1=0.5176
thres1=0.55, thres2=0.40, thres3=0.15: Accuracy=0.6898, MF1=0.5176
thres1=0.50, thres2=0.20, thres3=0.40: Accuracy=0.6201, MF1=0.5173
thres1=0.60, thres2=0.40, thres3=0.20: Accuracy=0.6961, MF1=0.5173
thres1=0.50, thres2=0.40, thres3=0.15: Accuracy=0.6842, MF1=0.5166
thres1=0.70, thres2=0.35, thres3=0.30: Accuracy=0.6754, MF1=0.5166
thres1=0.55, thres2=0.25, thres3=0.10: Accuracy=0.6564, MF1=0.5165
thres1=0.60, thres2=0.20, thres3=0.35: Accuracy=0.6263, MF1=0.5164
thres1=0.60, thres2=0.45, thres3=0.10: Accuracy=0.6742, MF1=0.5164
thres1=0.50, thres2=0.25, thres3=0.10: Accuracy=0.6516, MF1=0.5164
thres1=0.35, thres2=0.30, thres3=0.35: Accuracy=0.6260, MF1=0.5164
thres1=0.70, thres2=0.25, thres3=0.30: Accuracy=0.6469, MF1=0.5164
thres1=0.50, thres2=0.35, thres3=0.10: Accuracy=0.6683, MF1=0.5164
thres1=0.55, thres2=0.35, thres3=0.10: Accuracy=0.6735, MF1=0.5162
thres1=0.65, thres2=0.40, thres3=0.35: Accuracy=0.6915, MF1=0.5162
thres1=0.45, thres2=0.45, thres3=0.10: Accuracy=0.6580, MF1=0.5162
thres1=0.70, thres2=0.35, thres3=0.25: Accuracy=0.6760, MF1=0.5162
thres1=0.55, thres2=0.35, thres3=0.50: Accuracy=0.6876, MF1=0.5161
thres1=0.40, thres2=0.35, thres3=0.40: Accuracy=0.6564, MF1=0.5161
thres1=0.45, thres2=0.30, thres3=0.50: Accuracy=0.6603, MF1=0.5159
thres1=0.35, thres2=0.25, thres3=0.35: Accuracy=0.6069, MF1=0.5158
thres1=0.70, thres2=0.25, thres3=0.20: Accuracy=0.6476, MF1=0.5158
thres1=0.55, thres2=0.55, thres3=0.10: Accuracy=0.6720, MF1=0.5157
thres1=0.65, thres2=0.40, thres3=0.25: Accuracy=0.6926, MF1=0.5157
thres1=0.55, thres2=0.20, thres3=0.40: Accuracy=0.6247, MF1=0.5157
thres1=0.40, thres2=0.30, thres3=0.45: Accuracy=0.6451, MF1=0.5156
thres1=0.50, thres2=0.55, thres3=0.10: Accuracy=0.6668, MF1=0.5156
thres1=0.60, thres2=0.20, thres3=0.15: Accuracy=0.6281, MF1=0.5153
thres1=0.50, thres2=0.30, thres3=0.10: Accuracy=0.6643, MF1=0.5153
thres1=0.55, thres2=0.30, thres3=0.10: Accuracy=0.6694, MF1=0.5153
thres1=0.60, thres2=0.50, thres3=0.10: Accuracy=0.6732, MF1=0.5152
thres1=0.50, thres2=0.35, thres3=0.50: Accuracy=0.6819, MF1=0.5149
thres1=0.45, thres2=0.40, thres3=0.10: Accuracy=0.6583, MF1=0.5149
thres1=0.60, thres2=0.40, thres3=0.10: Accuracy=0.6745, MF1=0.5148
thres1=0.55, thres2=0.45, thres3=0.15: Accuracy=0.6894, MF1=0.5148
thres1=0.45, thres2=0.50, thres3=0.10: Accuracy=0.6570, MF1=0.5147
thres1=0.45, thres2=0.20, thres3=0.40: Accuracy=0.6099, MF1=0.5147
thres1=0.60, thres2=0.40, thres3=0.15: Accuracy=0.6900, MF1=0.5147
thres1=0.65, thres2=0.35, thres3=0.45: Accuracy=0.6836, MF1=0.5146
thres1=0.40, thres2=0.25, thres3=0.45: Accuracy=0.6261, MF1=0.5144
thres1=0.55, thres2=0.40, thres3=0.45: Accuracy=0.6943, MF1=0.5144
thres1=0.45, thres2=0.25, thres3=0.50: Accuracy=0.6412, MF1=0.5142
thres1=0.45, thres2=0.40, thres3=0.40: Accuracy=0.6783, MF1=0.5142
thres1=0.55, thres2=0.45, thres3=0.30: Accuracy=0.7000, MF1=0.5141
thres1=0.65, thres2=0.35, thres3=0.15: Accuracy=0.6828, MF1=0.5140
thres1=0.70, thres2=0.35, thres3=0.35: Accuracy=0.6745, MF1=0.5140
thres1=0.40, thres2=0.20, thres3=0.35: Accuracy=0.5954, MF1=0.5139
thres1=0.60, thres2=0.25, thres3=0.50: Accuracy=0.6574, MF1=0.5139
thres1=0.65, thres2=0.20, thres3=0.25: Accuracy=0.6244, MF1=0.5138
thres1=0.50, thres2=0.45, thres3=0.15: Accuracy=0.6838, MF1=0.5138
thres1=0.60, thres2=0.35, thres3=0.50: Accuracy=0.6879, MF1=0.5137
thres1=0.55, thres2=0.45, thres3=0.35: Accuracy=0.6995, MF1=0.5137
thres1=0.45, thres2=0.40, thres3=0.20: Accuracy=0.6787, MF1=0.5135
thres1=0.65, thres2=0.25, thres3=0.45: Accuracy=0.6533, MF1=0.5133
thres1=0.35, thres2=0.25, thres3=0.15: Accuracy=0.6090, MF1=0.5131
thres1=0.50, thres2=0.40, thres3=0.45: Accuracy=0.6885, MF1=0.5130
thres1=0.60, thres2=0.25, thres3=0.10: Accuracy=0.6561, MF1=0.5130
thres1=0.40, thres2=0.20, thres3=0.15: Accuracy=0.5976, MF1=0.5130
thres1=0.70, thres2=0.25, thres3=0.35: Accuracy=0.6460, MF1=0.5127
thres1=0.50, thres2=0.45, thres3=0.30: Accuracy=0.6943, MF1=0.5127
thres1=0.70, thres2=0.30, thres3=0.40: Accuracy=0.6631, MF1=0.5125
thres1=0.45, thres2=0.25, thres3=0.10: Accuracy=0.6408, MF1=0.5124
thres1=0.55, thres2=0.45, thres3=0.25: Accuracy=0.6990, MF1=0.5124
thres1=0.65, thres2=0.20, thres3=0.20: Accuracy=0.6247, MF1=0.5124
thres1=0.45, thres2=0.35, thres3=0.10: Accuracy=0.6575, MF1=0.5124
thres1=0.55, thres2=0.45, thres3=0.20: Accuracy=0.6957, MF1=0.5123
thres1=0.55, thres2=0.30, thres3=0.55: Accuracy=0.6760, MF1=0.5123
